설치장소명,설치장소상세,설치시도명,설치시군구명,설치시설구분,서비스제공사명,와이파이SSID,설치년월,소재지도로명주소,소재지지번주소,관리기관명,관리기관전화번호,위도,경도,데이터기준일자,제공기관코드,제공기관명,
달성군청 민원실,민원실,대구광역시,달성군,관공서,LGU+,public wifi,2014-12,대구광역시 달성군 논공읍 달성군청로 33,대구광역시 달성군 논공읍 금포리 1313,대구광역시 달성군청,053-668-2473,35.774541,128.431324,2018-07-12,6270000,대구광역시,
화원읍사무소,민원실,대구광역시,달성군,관공서,LGU+,public wifi,2015-12,대구광역시 달성군 화원읍 비슬로 2594,대구광역시 달성군 화원읍 천내리 426-1,대구광역시 달성군청,053-668-2473,35.803907,128.500813,2018-07-12,6270000,대구광역시,
달성군종합사회복지관,사무실,대구광역시,달성군,서민·복지시설,LGU+,public wifi,2015-12,대구광역시 달성군 논공읍 논공로 697-9,대구광역시 달성군 논공읍 북리 1-104,대구광역시 달성군청,053-668-2473,35.730300,128.451920,2018-07-12,6270000,대구광역시,
옥포면사무소,민원실,대구광역시,달성군,관공서,LGU+,public wifi,2015-12,대구광역시 달성군 옥포면 비슬로 2215,대구광역시 달성군 옥포면 본리리 814-3,대구광역시 달성군청,053-668-2473,35.789310,128.463859,2018-07-12,6270000,대구광역시,
유가면사무소,민원실,대구광역시,달성군,관공서,LGU+,public wifi,2015-12,대구광역시 달성군 유가면 비슬로 96길 10,대구광역시 달성군 유가면 금리 168,대구광역시 달성군청,053-668-2473,35.789310,128.463859,2018-07-12,6270000,대구광역시,
유치곤장군기념관,기념관,대구광역시,달성군,지역문화시설,LGU+,public wifi,2015-12,대구광역시 달성군 유가면 휴양림길 375,대구광역시 달성군 유가면 양리 287-1,대구광역시 달성군청,053-668-2473,35.700108,128.499000,2018-07-12,6270000,대구광역시,
음리보건지소,민원실,대구광역시,달성군,관공서,LGU+,public wifi,2015-12,대구광역시 달성군 유가면 음동1길 9,대구광역시 달성군 유가면 음리 388,대구광역시 달성군청,053-668-2473,35.697667,128.482823,2018-07-12,6270000,대구광역시,
화원보건지소,민원실,대구광역시,달성군,관공서,LGU+,public wifi,2015-12,대구광역시 달성군 화원읍 비슬로 2594,대구광역시 달성군 화원읍 천내리 426-1,대구광역시 달성군청,053-668-2473,35.803907,128.500813,2018-07-12,6270000,대구광역시,
논공읍사무소,민원실,대구광역시,달성군,관공서,KT,public wifi,2015-12,대구광역시 달성군 논공읍 비슬로 1779,대구광역시 달성군 논공읍 금포리 1998,대구광역시 달성군청,053-668-2473,35.774255,128.420191,2018-07-12,6270000,대구광역시,
현풍면사무소,민원실,대구광역시,달성군,관공서,KT,public wifi,2014-12,대구광역시 달성군 현풍면 비슬로 134길 157,대구광역시 달성군 현풍면 부리 352-2,대구광역시 달성군청,053-668-2473,35.697368,128.447661,2018-07-12,6270000,대구광역시,
달성군보건소,민원실,대구광역시,달성군,관공서,KT,public wifi,2013-12,대구광역시 달성군 현풍면 비슬로 130길 17,대구광역시 달성군 현풍면 원교리 93-1,대구광역시 달성군청,053-668-2473,35.694812,128.440331,2018-07-12,6270000,대구광역시,
다사보건지소,민원실,대구광역시,달성군,관공서,KT,public wifi,2013-12,대구광역시 달성군 다사읍 매곡로 12길 37,대구광역시 달성군 다사읍 매곡리 494,대구광역시 달성군청,053-668-2473,35.864922,128.457163,2018-07-12,6270000,대구광역시,
가창보건지소,민원실,대구광역시,달성군,관공서,KT,public wifi,2013-12,대구광역시 달성군 가창면 가창로 1100,대구광역시 달성군 가창면 용계리 82,대구광역시 달성군청,053-668-2473,35.802585,128.623000,2018-07-12,6270000,대구광역시,
하빈보건지소,민원실,대구광역시,달성군,관공서,KT,public wifi,2013-12,대구광역시 달성군 하빈면 하빈로 423,대구광역시 달성군 하빈면 현내리 559-6,대구광역시 달성군청,053-668-2473,35.901700,128.444834,2018-07-12,6270000,대구광역시,
옥포보건지소,민원실,대구광역시,달성군,관공서,SKT,public wifi,2015-12,대구광역시 달성군 옥포면 비슬로 2215,대구광역시 달성군 옥포면 본리리 814-3,대구광역시 달성군청,053-668-2473,35.789310,128.463859,2018-07-12,6270000,대구광역시,
구지보건지소,민원실,대구광역시,달성군,관공서,KT,public wifi,2013-12,대구광역시 달성군 구지면 창리로 11길 38,대구광역시 달성군 구지면 창리 439-1,대구광역시 달성군청,053-668-2473,35.658771,128.413561,2018-07-12,6270000,대구광역시,
논공시장(등록),시장內,대구광역시,달성군,기타,SKT,public wifi,2015-12,대구광역시 달성군 논공읍 금포시장길 4,대구광역시 달성군 논공읍 금포리 1805-1,대구광역시 달성군청,053-668-2473,35.774035,128.421783,2018-07-12,6270000,대구광역시,
구지시장(등록),시장內,대구광역시,달성군,기타,LGU+,public wifi,2015-12,대구광역시 달성군 구지면 창리로11길 15-5,대구광역시 달성군 구지면 창리 427-2,대구광역시 달성군청,053-668-2473,35.657765,128.412579,2018-07-12,6270000,대구광역시,
달성문화복지센터,사무실,대구광역시,달성군,서민·복지시설,KT,public wifi,2015-12,대구광역시 달성군 다사읍 대실역 북로2길 188,대구광역시 달성군 다사읍 매곡리 1515-3,대구광역시 달성군청,053-668-2473,35.865245,128.460707,2018-07-12,6270000,대구광역시,
선유리 시장,버스정류장,경기도,파주시,교통시설,경기도 파주시,Paju free zone,2014-01,경기도 파주시 문산읍 사임당로 141,경기도 파주시 문산읍 선유리 264-8,경기도 파주시,031-940-4305,37.8668143,126.8072066,2018-08-16,4060000,경기도 파주시,
선유3리,버스정류장,경기도,파주시,교통시설,경기도 파주시,Paju free zone,2014-01,경기도 파주시 문산읍 사임당로 29,경기도 파주시 문산읍 선유리 724-2,경기도 파주시,031-940-4305,37.8599551,126.7969315,2018-08-16,4060000,경기도 파주시,
선유 두산위브아파트,버스정류장,경기도,파주시,교통시설,경기도 파주시,Paju free zone,2014-01,경기도 파주시 문산읍 우계로 461,경기도 파주시 문산읍 선유리 667-5,경기도 파주시,031-940-4305,37.8582238,126.793185,2018-08-16,4060000,경기도 파주시,
갈현농협,버스정류장,경기도,파주시,교통시설,경기도 파주시,Paju free zone,2014-01,경기도 파주시 탄현면 평화로 577,경기도 파주시 탄현면 갈현리 288-7,경기도 파주시,031-940-4305,37.7728055,126.720627,2018-08-16,4060000,경기도 파주시,
문산역,버스정류장,경기도,파주시,교통시설,경기도 파주시,Paju free zone,2014-01,경기도 파주시 문산읍 문산역로 87,경기도 파주시 문산읍 문산리 17-136,경기도 파주시,031-940-4305,37.8543441,126.7868571,2018-08-16,4060000,경기도 파주시,
성원아파트,버스정류장,경기도,파주시,교통시설,경기도 파주시,Paju free zone,2014-01,경기도 파주시 문산읍 평화로 305,경기도 파주시 문산읍 검산동 139-3,경기도 파주시,031-940-4305,37.771617,126.761513,2018-08-16,4060000,경기도 파주시,
선유중학교,버스정류장,경기도,파주시,교통시설,경기도 파주시,Paju free zone,2014-01,경기도 파주시 문산읍 독서울1길 37,경기도 파주시 문산읍 선유리 산26-8,경기도 파주시,031-940-4305,37.8666391,126.8023747,2018-08-16,4060000,경기도 파주시,
선유주공아파트 입구,버스정류장,경기도,파주시,교통시설,경기도 파주시,Paju free zone,2014-01,경기도 파주시 문산읍 사임당로 111,경기도 파주시 문산읍 선유리 446-1,경기도 파주시,031-940-4305,37.8649846,126.8042937,2018-08-16,4060000,경기도 파주시,
이천1리,버스정류장,경기도,파주시,교통시설,경기도 파주시,Paju free zone,2014-01,경기도 파주시 문산읍 사임당로 315,경기도 파주시 문산읍 이천리 489-6,경기도 파주시,031-940-4305,37.8648919,126.8241575,2018-08-16,4060000,경기도 파주시,
선유4리,버스정류장,경기도,파주시,교통시설,경기도 파주시,Paju free zone,2014-01,경기도 파주시 문산읍 사임당로 114,경기도 파주시 문산읍 선유리 445-8,경기도 파주시,031-940-4305,37.8648871,126.8041805,2018-08-16,4060000,경기도 파주시,
새꽃마을1단지,버스정류장,경기도,파주시,교통시설,경기도 파주시,Paju free zone,2014-01,경기도 파주시 번영로 53,경기도 파주시 금촌동 968-3,경기도 파주시,031-940-4305,37.7578824,126.7671968,2018-08-16,4060000,경기도 파주시,
조리 농협,버스정류장,경기도,파주시,교통시설,경기도 파주시,Paju free zone,2014-01,경기도 파주시 조리읍 봉천로 10,경기도 파주시 조리읍 봉일천리 137-2,경기도 파주시,031-940-4305,37.742233,126.8109503,2018-08-16,4060000,경기도 파주시,
풀무골 (야동동),버스정류장,경기도,파주시,교통시설,경기도 파주시,Paju free zone,2014-01,경기도 파주시 평화로 231,경기도 파주시 금촌3동 30-160,경기도 파주시,031-940-4305,37.7674054,126.774583,2018-08-16,4060000,경기도 파주시,
파주삼릉,버스정류장,경기도,파주시,교통시설,경기도 파주시,Paju free zone,2014-01,경기도 파주시 조리읍 통일로 171,경기도 파주시 조리읍 조리읍 봉일천리 54-2,경기도 파주시,031-940-4305,37.7369992,126.8238984,2018-08-16,4060000,경기도 파주시,
대원리 한라아파트 정문,버스정류장,경기도,파주시,교통시설,경기도 파주시,Paju free zone,2014-01,경기도 파주시 조리읍 능안로 29,경기도 파주시 조리읍 대원리 994-9,경기도 파주시,031-940-4305,37.7418881,126.8030443,2018-08-16,4060000,경기도 파주시,
조리읍사무소,버스정류장,경기도,파주시,교통시설,경기도 파주시,Paju free zone,2014-01,경기도 파주시 조리읍 봉천로 66,경기도 파주시 조리읍 봉일천리 188-10,경기도 파주시,031-940-4305,37.7450564,126.8045114,2018-08-16,4060000,경기도 파주시,
뇌조삼거리,버스정류장,경기도,파주시,교통시설,경기도 파주시,Paju free zone,2014-01,경기도 파주시 조리읍 등원로 129,경기도 파주시 조리읍 뇌조리 417-1,경기도 파주시,031-940-4305,37.7639068,126.8122366,2018-08-16,4060000,경기도 파주시,
대원3리,버스정류장,경기도,파주시,교통시설,경기도 파주시,Paju free zone,2014-01,경기도 파주시 조리읍 대원로 84,경기도 파주시 조리읍 대원리 275-13,경기도 파주시,031-940-4305,37.7282515,126.8131149,2018-08-16,4060000,경기도 파주시,
대원1리 마을회관,버스정류장,경기도,파주시,교통시설,경기도 파주시,Paju free zone,2014-01,경기도 파주시 조리읍 대원로 134,경기도 파주시 조리읍 대원리 580-16,경기도 파주시,031-940-4305,37.731824,126.809549,2018-08-16,4060000,경기도 파주시,
검산초등학교,버스정류장,경기도,파주시,교통시설,경기도 파주시,Paju free zone,2014-01,경기도 파주시 평화로 389,경기도 파주시 검산동 734-6,경기도 파주시,031-940-4305,37.7744876,126.740277,2018-08-16,4060000,경기도 파주시,
유승앙브와즈 아파트,버스정류장,경기도,파주시,교통시설,경기도 파주시,Paju free zone,2014-01,경기도 파주시 필승로 52,경기도 파주시 검산동 281-4,경기도 파주시,031-940-4305,37.7726641,126.7440821,2018-08-16,4060000,경기도 파주시,
맥금동 종점,버스정류장,경기도,파주시,교통시설,경기도 파주시,Paju free zone,2014-01,경기도 파주시 평화로 457,경기도 파주시 맥금동 108-4,경기도 파주시,031-940-4305,37.772442,126.7346126,2018-08-16,4060000,경기도 파주시,
봉일천4리,버스정류장,경기도,파주시,교통시설,경기도 파주시,Paju free zone,2014-01,경기도 파주시 조리읍 통일로 210,경기도 파주시 조리읍 봉일천리 108-25,경기도 파주시,031-940-4305,37.7388926,126.8195129,2018-08-16,4060000,경기도 파주시,
대원2리,버스정류장,경기도,파주시,교통시설,경기도 파주시,Paju free zone,2014-01,경기도 파주시 조리읍 대원로 925,경기도 파주시 조리읍 대원리 637-21,경기도 파주시,031-940-4305,37.7341505,126.8034173,2018-08-16,4060000,경기도 파주시,
토파즈아파트,버스정류장,경기도,파주시,교통시설,경기도 파주시,Paju free zone,2014-01,경기도 파주시 조리읍 통일로 145,경기도 파주시 조리읍 봉일천리 13-9,경기도 파주시,031-940-4305,37.7360994,126.8255521,2018-08-16,4060000,경기도 파주시,
오산2리,버스정류장,경기도,파주시,교통시설,경기도 파주시,Paju free zone,2014-01,경기도 파주시 조리읍 등원로 309,경기도 파주시 조리읍 오산리 295-2,경기도 파주시,031-940-4305,37.7714552,126.8275208,2018-08-16,4060000,경기도 파주시,
오산리,버스정류장,경기도,파주시,교통시설,경기도 파주시,Paju free zone,2014-01,경기도 파주시 조리읍 등원로 353,경기도 파주시 조리읍 오산리 130-1,경기도 파주시,031-940-4305,37.7735745,126.8319811,2018-08-16,4060000,경기도 파주시,
등원1리,버스정류장,경기도,파주시,교통시설,경기도 파주시,Paju free zone,2014-01,경기도 파주시 조리읍 등원로 93,경기도 파주시 조리읍 등원리 129-2,경기도 파주시,031-940-4305,37.7616319,126.8098397,2018-08-16,4060000,경기도 파주시,
천현초등학교,버스정류장,경기도,파주시,교통시설,경기도 파주시,Paju free zone,2014-01,경기도 파주시 법원읍 사임당로 881,경기도 파주시 법원읍 법원리 444-2,경기도 파주시,031-940-4305,37.8483701,126.8782276,2018-08-16,4060000,경기도 파주시,
법원우체국,버스정류장,경기도,파주시,교통시설,경기도 파주시,Paju free zone,2014-01,경기도 파주시 법원읍 사임당로 845,경기도 파주시 법원읍 대능리 81-2,경기도 파주시,031-940-4305,37.8488632,126.8753318,2018-08-16,4060000,경기도 파주시,
