도서관명,시도명,시군구명,도서관유형,휴관일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,열람좌석수,자료수(도서),자료수(연속간행물),자료수(비도서),대출가능권수,대출가능일수,소재지도로명주소,운영기관명,도서관전화번호,부지면적,건물면적,홈페이지주소,위도,경도,데이터기준일자,
대현동 마을문고,울산광역시,남구,작은도서관,"매주 토요일, 일요일, 법정공휴일",09:00,18:00,00:00,00:00,00:00,00:00,9,10721,0,0,3,7,울산광역시 남구 수암로 182(야음동),울산광역시 남구 대현동주민센터,052-226-2802,,40,,35.526529,129.3267904,2017-07-31,
달동 마을문고,울산광역시,남구,작은도서관,"매주 토요일, 일요일, 법정공휴일",09:00,18:00,00:00,00:00,00:00,00:00,6,8255,0,0,2,7,울산광역시 남구 돋질로92번길 28(달동),울산광역시 남구 달동주민센터,052-226-2949,,43.2,,35.5363654,129.316541,2017-07-31,
새재미작은도서관,서울특별시,금천구,작은도서관,월요일,10:00,18:00,10:00,18:00,10:00,18:00,10,3000,0,0,5,7,서울특별시 금천구 독산로28길 22,엘림교회,02-896-4572,,60,,37.456152,126.906975,2017-04-20,
삼호 작은도서관,울산광역시,남구,작은도서관,"매주 토요일, 일요일, 법정공휴일",09:00,18:00,00:00,00:00,00:00,00:00,40,13227,0,0,3,7,울산광역시 남구 어은로 9-1(무거동) 서울산새마을금고 2층,울산광역시 남구 삼호동주민센터,052-221-6023,,135.14,,35.550244,129.2732276,2017-07-31,
아이파크1 작은도서관,울산광역시,남구,작은도서관,"매주 토요일, 일요일, 법정공휴일",13:00,17:00,00:00,00:00,00:00,00:00,63,3000,0,0,3,7,울산광역시 남구 동산로69번길 13(신정동),울산광역시 남구 문수로2차 아이파크1단지,052-227-9750,,384.01,,35.536625,129.302056,2017-07-31,
아이파크2 작은도서관,울산광역시,남구,작은도서관,"매주 토요일, 일요일, 법정공휴일",12:00,17:00,00:00,00:00,00:00,00:00,12,2500,0,0,3,7,울산광역시 남구 동산로69번길 14(신정동),울산광역시 남구 문수로2차 아이파크2단지,052-227-9760,,151.14,,35.536571,129.304337,2017-07-31,
다독다독 작은도서관,울산광역시,남구,작은도서관,"매주 토요일, 일요일, 법정공휴일",13:00,17:00,00:00,00:00,00:00,00:00,40,2560,0,0,3,7,"울산광역시 남구 문수로369번길 58, (옥동, 도성아파트) 도성상가 19동 204호 다독다독 작은도서관",개인,052-267-7979,,65.9,,35.537965,129.296123,2017-07-31,
소풍 작은도서관,울산광역시,남구,작은도서관,"매주 토요일, 일요일, 법정공휴일",13:00,18:00,00:00,00:00,00:00,00:00,26,15987,0,0,3,7,울산광역시 남구 남중로108번길 6(삼산동),개인(휴관중),052-266-3879,,114,,35.543794,129.348831,2017-07-31,
옥현주공2단지문고,울산광역시,남구,작은도서관,"매주 토요일, 일요일, 법정공휴일",15:00,17:00,00:00,00:00,00:00,00:00,21,9848,0,0,3,7,울산광역시 남구 옥현로 92-12(무거동),울산광역시 남구 옥현주공2단지아파트,052-222-0223,,68,,35.5434933,129.2629085,2017-07-31,
울산감리교회문고,울산광역시,남구,작은도서관,"매주 월요일, 법정공휴일",10:00,17:00,10:00,17:00,10:00,17:00,20,1800,0,0,3,7,울산광역시 남구 수암로196번길 28(야음동),울산광역시 남구 울산감리교회(휴관중),052-266-0920,,36,,35.5239148,129.3288841,2017-07-31,
옥현주공1단지 책마루,울산광역시,남구,작은도서관,"매주 토요일, 일요일, 법정공휴일",14:00,17:00,00:00,00:00,00:00,00:00,10,6850,0,0,3,7,울산광역시 남구 옥현로 92-13(무거동),울산광역시 남구 옥현주공1단지아파트,052-222-2036,,33,,35.5456549,129.2629202,2017-07-31,
마이코즈문고,울산광역시,남구,작은도서관,"매주 일요일, 법정공휴일",09:00,18:00,09:00,18:00,00:00,00:00,40,2082,0,0,3,7,"울산광역시 남구 돋질로 106, 4층(달동)",사단법인 마이코즈,052-242-1388,,98.81,,35.5390228,129.3173083,2017-07-31,
야음롯데캐슬문고,울산광역시,남구,작은도서관,"매주 월요일, 금요일, 토요일, 일요일, 법정공휴일",15:00,17:00,00:00,00:00,00:00,00:00,20,3540,0,0,3,7,울산광역시 남구 신선로 45(야음동),울산광역시 남구 야음롯데캐슬1단지아파트,052-265-4741,,60,,35.5223409,129.3178521,2017-07-31,
미소나눔도서관,울산광역시,남구,작은도서관,"매주 월요일, 일요일 법정공휴일",13:00,17:00,13:00,17:00,00:00,00:00,40,8895,0,0,3,7,울산광역시 남구 대암로 19(신정동),울산광역시 남구 신성미소지움1단지아파트,052-273-0200,,145,,35.5309552,129.3184235,2017-07-31,
신선산휴먼빌도서관,울산광역시,남구,작은도서관,"매주 화요일, 수요일, 목요일, 토요일, 법정공휴일",14:30,18:00,14:30,18:00,14:30,18:00,15,3994,0,0,3,7,울산광역시 남구 두왕로34번길 42(선암동),울산광역시 남구 신선산휴먼빌아파트,052-276-1030,,39.9,,35.507958,129.312537,2017-07-31,
푸른도서관,울산광역시,남구,작은도서관,"매주 월요일, 법정공휴일",10:00,18:00,10:00,18:00,10:00,18:00,20,4295,0,0,3,7,울산광역시 남구 팔등로 85(신정동),울산광역시 남구 울산신정푸르지오아파트,052-256-7739,,84.96,,35.547051,129.3155119,2017-07-31,
드림작은도서관,울산광역시,남구,작은도서관,"매주 월요일, 법정공휴일",11:30,19:30,11:30,19:30,11:30,19:30,20,2894,0,0,3,7,울산광역시 남구 돋질로 34(신정동),울산광역시 남구 성광교회,052-273-6688,,80,,35.5371088,129.3097098,2017-07-31,
옥현으뜸마을 작은도서관,울산광역시,남구,작은도서관,"매주 토요일, 일요일, 법정공휴일",14:00,17:00,00:00,00:00,00:00,00:00,26,8714,0,0,3,7,울산광역시 남구 옥현로 34(무거동),울산광역시 남구 옥현주공3단지아파트,052-247-3450,,86,,35.5389136,129.2603675,2017-07-31,
굴화 작은도서관,울산광역시,남구,작은도서관,"매주 토요일, 일요일, 법정공휴일",10:00,17:00,00:00,00:00,00:00,00:00,29,4751,0,0,3,7,울산광역시 남구 굴화4길 20(무거동),울산광역시 남구 굴화주공1차아파트,052-221-0224,,78,,35.554065,129.2635254,2017-07-31,
무거위브자이작은도서관,울산광역시,남구,작은도서관,"매주 토요일, 일요일, 법정공휴일",14:00,17:00,00:00,00:00,00:00,00:00,18,2000,0,0,3,7,울산광역시 남구 북부순환도로 35(무거동),울산광역시 남구 무거위브자이아파트,052-247-6622,,113,,35.5533526,129.266441,2017-07-31,
옹달샘 작은도서관,울산광역시,남구,작은도서관,"매주 토요일, 일요일, 법정공휴일",11:00,17:00,00:00,00:00,00:00,00:00,6,1000,0,0,3,7,"울산광역시 남구 돋질로157번길 38-12, 202호(신정동)",개인,,,33.32,,35.5439908,129.3221024,2017-07-31,
희망작은도서관,광주광역시,동구,작은도서관,국가지정공휴일,09:00,18:00,00:00,00:00,00:00,00:00,16,1100,0,0,0,0,광주광역시 동구 밤실로82번길 3(산수동),형통한교회,000-000-0000,0,46.4,,,,2017-05-23,
세린작은도서관,울산광역시,중구,작은도서관,매주 월요일,09:00,18:00,09:00,18:00,09:00,17:00,120,28278,36,140,3,14,울산광역시 중구 다운로 2(다운동),,070-7123-0210,,,,35.556131,129.2758863,2017-07-31,
학성작은도서관,울산광역시,중구,작은도서관,"매주토, 일요일",09:00,18:00,00:00,00:00,00:00,00:00,16,4027,0,0,3,14,울산광역시 중구 구교로 92(학성동),,052-297-3049,,,,35.5553494,129.3345028,2017-07-31,
우암작은도서관,울산광역시,중구,작은도서관,"매주토, 일요일",10:00,17:00,00:00,00:00,00:00,00:00,35,3334,0,0,3,14,울산광역시 중구 당산5길 41(우정동),,052-290-4640,,,,35.5547629,129.3123959,2017-07-31,
다난작은도서관,울산광역시,중구,작은도서관,"매주토, 일요일",09:00,17:00,00:00,00:00,00:00,00:00,10,2727,0,0,3,14,울산광역시 중구 운곡길 45(다운동),,052-249-6015,,,,35.5576835,129.2750869,2017-07-31,
신월도서관,울산광역시,중구,작은도서관,"매주토, 일요일",09:00,17:00,00:00,00:00,00:00,00:00,12,4348,0,0,3,14,울산광역시 중구 북부순환도로 610(복산동),,052-294-4153,,,,35.5630278,129.3270544,2017-07-31,
솔로몬도서관,울산광역시,중구,작은도서관,매주월요일,13:00,18:30,13:00,18:30,00:00,00:00,18,1300,1,0,3,14,울산광역시 중구 학성4길 61(학성동),,052-285-0583,,,,35.5584176,129.3321271,2017-07-31,
우정아이파크작은도서관,울산광역시,중구,작은도서관,매주일요일,15:00,00:00,15:00,22:00,00:00,00:00,42,2000,1,0,3,14,울산광역시 중구 우정2길 45(우정동),,052-244-0073,,,,35.5609452,129.3090553,2017-07-31,
에뜰3차아름도서관,울산광역시,중구,작은도서관,"매주토, 일요일",14:00,17:00,00:00,00:00,00:00,00:00,20,1215,0,23,3,14,울산광역시 중구 종가로 245(유곡동),,052-211-1931,,,,35.5687911,129.3321348,2017-07-31,
해송작은도서관,울산광역시,중구,작은도서관,"매주토, 일요일",10:00,16:00,00:00,00:00,00:00,00:00,15,2519,0,0,3,14,울산광역시 중구 병영3길 8(남외동),,052-292-7397,,,,35.5700423,129.3465875,2017-07-31,
책나무그늘도서관,울산광역시,중구,작은도서관,"매주 토, 일요일",15:00,17:00,00:00,00:00,00:00,00:00,6,1098,0,0,3,14,울산광역시 중구 유곡로 99(유곡동),,052-244-8839,,,,35.5568509,129.3055274,2017-07-31,
약숫골도서관,울산광역시,중구,공공도서관,"매주월요일, 국가지정공휴일",09:00,22:00,09:00,18:00,00:00,00:00,191,22901,40,1007,3,14,울산광역시 중구 평산4길 38(약사동),울산광역시 중구청,052-290-4170,1343,481.27,https://lib.junggu.ulsan.kr/,35.5704567,129.3372122,2017-07-31,
함월도서관,울산광역시,중구,작은도서관,"매주월요일, 일요일을 제외한 공휴일",09:00,18:00,09:00,18:00,00:00,00:00,71,13705,10,630,3,14,울산광역시 중구 백양로 34(성안동),울산광역시 중구청,052-290-4180,,407.39,http://lib.junggu.ulsan.kr,35.5761951,129.3167831,2017-07-31,
태화루도서관,울산광역시,중구,작은도서관,"매주토, 일요일, 법정공휴일",09:00,18:00,00:00,00:00,00:00,00:00,33,9480,8,522,3,14,울산광역시 중구 유곡길 45(태화동),울산광역시 중구청,052-290-4190,,168.29,http://lib.junggu.ulsan.kr,35.5565342,129.304478,2017-07-31,
옥골샘도서관,울산광역시,중구,작은도서관,"매주토, 일요일, 법정공휴일",09:00,18:00,00:00,00:00,00:00,00:00,25,8510,8,301,3,14,울산광역시 중구 중앙길 199(중앙동),울산광역시 중구청,052-290-4185,,75.4,http://lib.junggu.ulsan.kr,35.557504,129.3240802,2017-07-31,
꿈나무어린이문고,울산광역시,중구,작은도서관,"매주일, 월요일",10:00,17:00,10:00,17:00,00:00,00:00,20,1500,0,0,3,14,울산광역시 중구 구교9길 71(반구동),,052-292-3947,,,,35.5634752,129.3372937,2017-07-31,
남외푸르지오문고,울산광역시,중구,작은도서관,"매주토, 일요일",14:00,17:00,00:00,00:00,00:00,00:00,20,6853,0,0,3,14,울산광역시 중구 남외3길 33(남외동),,052-281-0399,,,,35.5645114,129.3480006,2017-07-31,
에일린의뜰문고,울산광역시,중구,작은도서관,"매주토, 일요일",10:00,16:00,00:00,00:00,00:00,00:00,20,2700,0,0,3,14,울산광역시 중구 남외1길 105(남외동),,052-295-0706,,,,35.5678386,129.3483608,2017-07-31,
작은도서관 책마을,울산광역시,중구,작은도서관,"매주토, 일요일",09:00,18:00,00:00,00:00,00:00,00:00,50,14340,4,0,3,14,울산광역시 중구 푸름길 30(복산동),,052-244-0011,,,,35.5592312,129.3264216,2017-07-31,
어깨동무도서관,울산광역시,중구,작은도서관,"매주토, 일요일",10:00,19:00,00:00,00:00,00:00,00:00,10,3600,2,0,3,14,울산광역시 중구 병영성4길 36-3(남외동),,052-295-0815,,,,35.5752742,129.3419092,2017-07-31,
페다고지,울산광역시,중구,작은도서관,"매주토, 일요일",10:00,18:00,00:00,00:00,00:00,00:00,30,3031,3,250,3,14,울산광역시 중구 장춘로 110(성남동),,052-244-9654,,,,35.5570015,129.3205822,2017-07-31,
책의숲,울산광역시,중구,작은도서관,"매주토, 일요일",14:00,17:00,00:00,00:00,00:00,00:00,20,5688,0,0,3,14,울산광역시 중구 평동3길 2(유곡동),,052-246-0015,,,,35.5600948,129.3026926,2017-07-31,
고전작은도서관,경상남도,하동군,공공도서관,"매주 토, 일요일, 공휴일",09:00,18:00,00:00,00:00,00:00,00:00,30,2000,0,0,0,0,경상남도 하동군 고전면 하동읍성로 349,경상남도 하동군청,055-880-6176,2245,148.06,http://hadong.libekas4.net,35.023097,127.817250,2017-07-26,
청학작은도서관,경상남도,옥종면,공공도서관,"매주월,화요일",10:00,17:00,10:00,17:00,10:00,17:00,20,3005,0,300,2705,7,경상남도 하동군 청암면 청학동길 65,경상남도 하동군청,055-884-4130,,200,http://hadong.libekas4.net,,,2017-07-26,
늘푸른 도서관 하동군,경상남도,옥종면,작은도서관,매주월요일,11:00,17:00,13:00,17:00,13:00,17:00,16,5000,5,200,4800,14,경상남도 하동군 옥종면 양구 2길 3,경상남도 하동군청,032-123-4567,330,475.2,http://hadong.libekas4.net,34.1234567,123.1234567,2017-07-26,
지리산반달작은도서관,경상남도,하동군,작은도서관,매주월.목,12:00,18:00,11:00,17:00,00:00,00:00,20,7000,0,0,5,14,경상남도 하동군 화개면 의신길 27-2,경상남도 하동군청,055-884-1979,,,http://hadong.libekas4.net,,,2017-07-26,
악양작은도서관 책보따리,경상남도,하동군,공공도서관,매주 일요일,12:30,18:30,11:00,17:00,11:00,17:00,12,12000,5,1000,5,14,경상남도 하동군 악양면 악양서로 384,경상남도 하동군청,070-4109-4192,,,http://cafe.daum.net/chackbo,,,2017-07-26,
늘푸른 도서관 하동군,경상남도,하동군,작은도서관,매주월요일,11:00,17:00,13:00,17:00,13:00,17:00,16,5000,5,200,4800,14,경상남도 하동군 옥종면 양구 2길 3,경상남도 하동군청,032-123-4567,330,475.2,http://hadong.libekas4.net,34.1234567,123.1234567,2017-07-26,
코스모스도서관,경상남도,옥종면,작은도서관,토.일요일,10:00,17:00,00:00,00:00,00:00,00:00,27,5288,0,39,3,14,경상남도 하동군 북천면 가리골길 6,경상남도 하동군청,,171,165,http://hadong.libekas4.net,35.115041,127.894148,2017-07-26,
제주도서관,제주특별자치도,제주시,공공도서관,월요일+1월1일+설+추석,09:00,22:00,09:00,18:00,09:00,18:00,513,245160,88,19335,5,15,제주특별자치도 제주시 연삼로 489,제주도교육청,064-717-6400,24789,3324,http://www.jejulib.or.kr/,33.5000910761,126.541193521,2017-05-19,
한경도서관,제주특별자치도,제주시,공공도서관,금요일+1월1일+설연휴+추석연휴+12월31일,09:00,22:00,09:00,18:00,09:00,18:00,124,53995,21,1308,5,15,제주특별자치도 제주시 한경면 신한로 13,제주시청,064-728-1508,5852,1049,http://lib.jeju.go.kr/,33.3501059264,126.18453117,2017-05-19,
조천읍도서관,제주특별자치도,제주시,공공도서관,금요일+1월1일+설연휴+추석연휴+12월31일,09:00,22:00,09:00,18:00,09:00,18:00,155,54448,20,2580,5,15,제주특별자치도 제주시 조천읍 일주동로 1189,제주시청,064-728-1505,3554,1447,http://lib.jeju.go.kr/,33.5377053738,126.667618559,2017-05-19,
금천현대작은도서관,서울특별시,금천구,작은도서관,"토,일요일/법정공휴일",13:00,17:00,00:00,00:00,00:00,00:00,30,1200,0,0,5,14,서울특별시 금천구 벚꽃로 73,금천현대아파트,,,44.5,,37.462546,126.890253,2017-04-20,
애월도서관,제주특별자치도,제주시,공공도서관,금요일+1월1일+설연휴+추석연휴+12월31일,09:00,22:00,09:00,18:00,09:00,18:00,1280,176304,306,3979,5,15,제주특별자치도 제주시 애월읍 일주서로 6339,제주시청,064-728-1507,17534,4998,http://lib.jeju.go.kr/,33.4633216439,126.331309201,2017-05-19,
탐라도서관,제주특별자치도,제주시,공공도서관,금요일+1월1일+설연휴+추석연휴+12월31일,09:00,22:00,09:00,18:00,09:00,18:00,160,54448,51,3530,5,15,제주특별자치도 제주시 정원로 50,제주시청,064-728-1506,9336,1231,http://lib.jeju.go.kr/,33.4791983538,126.477197721,2017-05-19,
제주시기적의도서관,제주특별자치도,제주시,공공도서관,월요일+1월1일+설연휴+추석연휴+12월31일,09:00,18:00,09:00,18:00,09:00,18:00,150,53677,15,3507,5,15,제주특별자치도 제주시 동광로12길 19,제주시청,064-728-1504,2126,728,http://lib.jeju.go.kr/,33.501764963,126.535528323,2017-05-19,
우당도서관,제주특별자치도,제주시,공공도서관,월요일+1월1일+설연휴+추석연휴+12월31일,09:00,22:00,09:00,18:00,09:00,18:00,2126,230840,520,28160,5,15,제주특별자치도 제주시 사라봉동길 30,제주시청,064-728-1503,24389,6796,http://lib.jeju.go.kr/,33.5154833368,126.548138656,2017-05-19,
한라도서관,제주특별자치도,제주시,공공도서관,수요일+1월1일+설연휴+추석연휴+12월31일,08:00,22:00,09:00,20:00,09:00,20:00,300,213689,323,11777,5,15,제주특별자치도 제주시 오남로 221,제주특별자치도,064-710-8666,22820,4501,http://lib.jeju.go.kr/,33.4763468097,126.515635824,2017-05-19,
노원정보도서관,서울특별시,노원구　,공공도서관,"법정공휴일(일요일제외),매월 첫째,셋째 월요일",08:00,23:00,09:00,17:00,00:00,00:00,827,186193,99,7945,5,14,서울특별시 노원구 노원로34길 43(상계동),노원구구립도서관,02-950-0050　,2850,6526,www.nowonlib.kr,37.6611002897,127.065008125,2017-05-01,
노원어린이도서관,서울특별시,노원구　,공공도서관,"법정공휴일(일요일제외),매주 화요일",09:00,18:00,09:00,17:00,00:00,00:00,126,99935,47,5103,5,14,서울특별시 노원구 한글비석로 346(중계동),노원구구립도서관,02-933-7145,1140,1275,www.nowonlib.kr,37.6579508516,127.076379051,2017-05-01,
