지진해일대피소명,지진해일대피소구분,지진해일대피소유형,지진해일대피소유형구분,소재지도로명주소,소재지지번주소,위도,경도,수용가능면적,최대수용인원수,지진해일대피소운영상태,지진해일대피소전화번호,부대편의시설,주민대피지구명,주민대피지구내가구수,주민대피지구내거주인수,주민대피지구내재해약자수,내진적용여부,내진설계등급,해안선이격거리,해발높이,지진대피안내표지판수,긴급대피장소안내표지판수,지진대피로안내표지판수,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명,
무원고등학교 운동장,지진대피소,옥외대피소,학교,경기도 고양시 덕양구 화신로 65  (행신동),경기도 고양시 덕양구 화신로 65  (행신동),37.6186903,126.8381457,5046,1529,Y,031-930-0794,,별도 지구지정사항 없음,,,,미적용,,,,,,,경기도 고양시청,031-8075-3232,2017-11-21,3940000,경기도 고양시,
무원초등학교 운동장,지진대피소,옥외대피소,학교,경기도 고양시 덕양구 무원로 47  (행신동),경기도 고양시 덕양구 무원로 47  (행신동),37.6172756,126.8316813,8078,2448,Y,031-972-9515,,별도 지구지정사항 없음,,,,미적용,,,,1,,,경기도 고양시청,031-8075-3232,2017-11-21,3940000,경기도 고양시,
소만초등학교 운동장,지진대피소,옥외대피소,학교,경기도 고양시 덕양구 화신로 48  (행신동),경기도 고양시 덕양구 화신로 48  (행신동),37.6171605,126.8394516,7004,2122,Y,031-970-2146,,별도 지구지정사항 없음,,,,미적용,,,,,,,경기도 고양시청,031-8075-3232,2017-11-21,3940000,경기도 고양시,
행신중학교 운동장,지진대피소,옥외대피소,학교,경기도 고양시 덕양구 화신로 22  (행신동),경기도 고양시 덕양구 화신로 22  (행신동),37.614801,126.839536,4050,1227,Y,031-970-2332,,별도 지구지정사항 없음,,,,미적용,,,,,,,경기도 고양시청,031-8075-3232,2017-11-21,3940000,경기도 고양시,
가람중학교 운동장,지진대피소,옥외대피소,학교,경기도 고양시 덕양구 화신로 122  (행신동),경기도 고양시 덕양구 화신로 122  (행신동),37.6232984,126.8411486,5560,1685,Y,031-930-4806,,별도 지구지정사항 없음,,,,미적용,,,,,,,경기도 고양시청,031-8075-3232,2017-11-21,3940000,경기도 고양시,
고양종합운동장,지진대피소,옥외대피소,운동장,경기도 고양시 일산서구 중앙로 1601  (대화동),경기도 고양시 일산서구 중앙로 1601  (대화동),37.6756846,126.7425417,20067,6081,Y,031-929-4861,,별도 지구지정사항 없음,,,,미적용,,,,1,,,경기도 고양시청,031-8075-3232,2017-11-21,3940000,경기도 고양시,
고양종합운동장보조구장,지진대피소,옥외대피소,운동장,경기도 고양시 일산서구 중앙로 1601  (대화동),경기도 고양시 일산서구 중앙로 1601  (대화동),37.6756846,126.7425417,17199,5212,Y,031-929-4861,,별도 지구지정사항 없음,,,,미적용,,,,1,,,경기도 고양시청,031-8075-3232,2017-11-21,3940000,경기도 고양시,
송정회관 마당,지진해일대피소,옥외대피소,기타,울산광역시 울주군 서생면 해맞이로 1326,울산광역시 울주군 서생면 대송리 335-6,35.366232,129.353413,120,50,Y,052-229-8548,,송정대송지구,,,,미적용,,300,23,3,1,6,울주군청,052-229-8548,2017-11-09,3730000,울산광역시 울주군,
대송학생야영장 운동장,지진해일대피소,옥외대피소,운동장,울산광역시 울주군 서생면 간절곶1길 15,울산광역시 울주군 서생면 대송리 195,35.359365,129.357482,2000,100,Y,052-229-8548,,송정대송지구,,,,미적용,,350,23,3,1,16,울주군청,052-229-8548,2017-11-09,3730000,울산광역시 울주군,
송정공원,지진해일대피소,옥외대피소,공원,울산광역시 울주군 서생면 송정1길 96,울산광역시 울주군 서생면 대송리 339-31,35.369783,129.353542,530,200,Y,052-229-8548,,송정대송지구,,,,미적용,,300,23,3,1,3,울주군청,052-229-8548,2017-11-09,3730000,울산광역시 울주군,
평동회관 마당,지진해일대피소,옥외대피소,기타,울산광역시 울주군 서생면 평동길 14,울산광역시 울주군 서생면 대송리 77-2,35.356654,129.353489,80,50,Y,052-229-8548,,평동지구,,,,미적용,,210,12,2,1,6,울주군청,052-229-8548,2017-11-09,3730000,울산광역시 울주군,
평동어촌계회관 마당,지진해일대피소,옥외대피소,기타,울산광역시 울주군 서생면 평동2길 9,울산광역시 울주군 서생면 대송리 67-2,35.356172,129.353335,180,120,Y,052-229-8548,,평동지구,,,,미적용,,120,10,2,1,4,울주군청,052-229-8548,2017-11-09,3730000,울산광역시 울주군,
국도 31호 소공원 맞은편 버스정류장(공터),지진해일대피소,옥외대피소,기타,,울산광역시 울주군 서생면 나사리 산15-6,35.356766,129.343403,660,200,Y,052-229-8548,,나사지구,,,,미적용,,200,13,2,1,6,울주군청,052-229-8548,2017-11-09,3730000,울산광역시 울주군,
서생중학교 운동장,지진해일대피소,옥외대피소,학교,울산광역시 울주군 서생면 당물길 1,울산광역시 울주군 서생면 신암리 8-1,35.350659,129.3312039,5500,300,Y,052-239-5002,,나사지구,,,,미적용,,350,15,2,1,11,울주군청,052-229-8548,2017-11-09,3730000,울산광역시 울주군,
서생중학교 운동장,지진해일대피소,옥외대피소,학교,울산광역시 울주군 서생면 당물길 1,울산광역시 울주군 서생면 신암리 8-1,35.350659,129.3312039,5500,300,Y,052-239-5002,,신암지구,,,,미적용,,350,15,3,1,11,울주군청,052-229-8548,2017-11-09,3730000,울산광역시 울주군,
서생면사무소 주차장,지진해일대피소,옥외대피소,기타,울산광역시 울주군 서생면 해맞이로 894,울산광역시 울주군 서생면 신암리 245-2,35.3500744,129.325989,2300,400,Y,052-229-8211,,신암지구,,,,미적용,,250,17,3,1,15,울주군청,052-229-8548,2017-11-09,3730000,울산광역시 울주군,
신암회관 마당,지진해일대피소,옥외대피소,기타,울산광역시 울주군 서생면 해맞이로 877,울산광역시 울주군 서생면 신암리 454,35.349091,129.323504,220,100,Y,052-229-8548,,신암지구,,,,미적용,,300,12,3,1,14,울주군청,052-229-8548,2017-11-09,3730000,울산광역시 울주군,
소망교회 주차장,지진해일대피소,옥외대피소,기타,울산광역시 울주군 서생면 신리길 97,울산광역시 울주군 서생면 신암리 324,35.345099,129.3199328,310,100,Y,052-229-8548,,신암지구,,,,미적용,,300,17,3,1,17,울주군청,052-229-8548,2017-11-09,3730000,울산광역시 울주군,
야산공터,지진해일대피소,옥외대피소,기타,울산광역시 울주군 온산읍 강양길 97-15,울산광역시 울주군 온산읍 강양리 161,35.393673,129.345275,370,150,Y,052-229-8548,,강양지구,,,,미적용,,210,9,1,1,5,울주군청,052-229-8548,2017-11-09,3730000,울산광역시 울주군,
진하회관,지진해일대피소,옥외대피소,기타,울산광역시 울주군 서생면 나루터길 29,울산광역시 울주군 서생면 진하리 255,35.386594,129.342576,300,100,Y,052-229-8548,,진하지구,,,,미적용,,580,6,3,1,6,울주군청,052-229-8548,2017-11-09,3730000,울산광역시 울주군,
성동초등학교,지진해일대피소,옥외대피소,학교,울산광역시 울주군 서생면 진하길 7,울산광역시 울주군 서생면 서생리 387,35.385555,129.341636,2400,500,Y,052-229-8548,,진하지구,,,,미적용,,520,8.8,3,1,18,울주군청,052-229-8548,2017-11-09,3730000,울산광역시 울주군,
만포횟집 마당,지진해일대피소,옥외대피소,기타,울산광역시 울주군 온산읍 강양길 143,울산광역시 울주군 온산읍 강양리 91-1,35.391122,129.347196,350,50,Y,052-229-8548,,강양지구,,,,미적용,,200,16,1,1,8,울주군청,052-229-8548,2017-11-09,3730000,울산광역시 울주군,
상림공원 노외주차장(토요무대 잔디광장),지진대피소,옥외대피소,공원,,경상남도 함양군 함양읍 교산리 1070,35.524533,127.720296,5601,848,Y,055-960-5162,,별도 지구지정사항 없음,,,,미적용,,,,1,,,경상남도함양군청,055-960-5202,2017-11-21,5460000,경상남도 함양군,
고운광장(도농만남의 광장),지진대피소,옥외대피소,공원,,경상남도 함양군 함양읍 교산리 1041,35.525870,127.722404,16065,2434,Y,055-960-5162,,별도 지구지정사항 없음,,,,미적용,,,,1,,,경상남도함양군청,055-960-5202,2017-11-21,5460000,경상남도 함양군,
어린이공원(백연유원지),지진대피소,옥외대피소,공원,,경상남도 함양군 함양읍 죽곡리 6,35.522667,127.717110,850,128,Y,055-960-5162,,별도 지구지정사항 없음,,,,미적용,,,,1,,,경상남도함양군청,055-960-5202,2017-11-21,5460000,경상남도 함양군,
함양 공설운동장,지진대피소,옥외대피소,운동장,,경상남도 함양군 함양읍 백연리 447,35.520044,127.717502,31795,4817,Y,055-960-5164,,별도 지구지정사항 없음,,,,미적용,,,,1,,,경상남도함양군청,055-960-5202,2017-11-21,5460000,경상남도 함양군,
함양초등학교,지진대피소,옥외대피소,운동장,,경상남도 함양군 함양읍 고운로 43,35.521247,127.726464,6919,1048,Y,055-963-3722,,별도 지구지정사항 없음,,,,미적용,,,,1,,,경상남도함양군청,055-960-5202,2017-11-21,5460000,경상남도 함양군,
위성초등학교,지진대피소,옥외대피소,운동장,경상남도 함양군 함양읍 위성초등길 18,경상남도 함양군 함양읍 교산리 201,35.524273,127.732785,5850,886,Y,055-963-2244,,별도 지구지정사항 없음,,,,미적용,,,,1,,,경상남도함양군청,055-960-5202,2017-11-21,5460000,경상남도 함양군,
위림초등학교,지진대피소,옥외대피소,운동장,경상남도 함양군 함양읍 함양남서로 1234,경상남도 함양군 함양읍 백연리 511,35.521768,127.719524,5650,856,Y,055-963-2258,,별도 지구지정사항 없음,,,,미적용,,,,1,,,경상남도함양군청,055-960-5202,2017-11-21,5460000,경상남도 함양군,
마천초등학교,지진대피소,옥외대피소,운동장,경상남도 함양군 마천면 마천삼정로 126,경상남도 함양군 마천면 덕전리 86-4,35.386923,127.659411,3600,545,Y,055-963-5422,,별도 지구지정사항 없음,,,,미적용,,,,1,,,경상남도함양군청,055-960-5202,2017-11-21,5460000,경상남도 함양군,
금반초등학교,지진대피소,옥외대피소,운동장,경상남도 함양군 휴천면 휴천로 371,경상남도 함양군 휴천면 금반리 92,35.477748,127.736919,3200,485,Y,055-963-6174,,별도 지구지정사항 없음,,,,미적용,,,,1,,,경상남도함양군청,055-960-5202,2017-11-21,5460000,경상남도 함양군,
유림초등학교,지진대피소,옥외대피소,운동장,경상남도 함양군 유림면 천왕봉로 2927,경상남도 함양군 유림면 화촌리 472,35.472684,127.792754,3160,479,Y,055-963-6322,,별도 지구지정사항 없음,,,,미적용,,,,1,,,경상남도함양군청,055-960-5202,2017-11-21,5460000,경상남도 함양군,
수동초등학교,지진대피소,옥외대피소,운동장,경상남도 함양군 수동면 연화산길 18-1,경상남도 함양군 수동면 화산리 1097,35.523340,127.791395,4800,727,Y,055-962-1367,,별도 지구지정사항 없음,,,,미적용,,,,1,,,경상남도함양군청,055-960-5202,2017-11-21,5460000,경상남도 함양군,
지곡초등학교,지진대피소,옥외대피소,운동장,경상남도 함양군 지곡면 개평길 12,경상남도 함양군 지곡면 개평리 287-1,35.566410,127.771595,3500,530,Y,055-962-7015,,별도 지구지정사항 없음,,,,미적용,,,,1,,,경상남도함양군청,055-960-5202,2017-11-21,5460000,경상남도 함양군,
안의초등학교,지진대피소,옥외대피소,운동장,경상남도 함양군 안의면 안의초등길 8,경상남도 함양군 안의면 당본리 203,35.630046,127.809059,6344,961,Y,055-962-2490,,별도 지구지정사항 없음,,,,미적용,,,,1,,,경상남도함양군청,055-960-5202,2017-11-21,5460000,경상남도 함양군,
서하초등학교,지진대피소,옥외대피소,운동장,경상남도 함양군 서하면 육십령로 2117,경상남도 함양군 서하면 송계리 869,35.649424,127.698204,4200,636,Y,055-962-9028,,별도 지구지정사항 없음,,,,미적용,,,,1,,,경상남도함양군청,055-960-5202,2017-11-21,5460000,경상남도 함양군,
서상초등학교,지진대피소,옥외대피소,운동장,경상남도 함양군 서상면 대남로 6,경상남도 함양군 서상면 대남리 1769,35.684106,127.686914,4000,606,Y,055-962-0002,,별도 지구지정사항 없음,,,,미적용,,,,1,,,경상남도함양군청,055-960-5202,2017-11-21,5460000,경상남도 함양군,
백전초등학교,지진대피소,옥외대피소,운동장,경상남도 함양군 백전면 구산대안로 12-2,경상남도 함양군 백전면 평정리 481,35.552324,127.634319,3134,475,Y,055-964-8176,,별도 지구지정사항 없음,,,,미적용,,,,1,,,경상남도함양군청,055-960-5202,2017-11-21,5460000,경상남도 함양군,
병곡초등학교,지진대피소,옥외대피소,운동장,경상남도 함양군 병곡면 휴촌길 21,경상남도 함양군 병곡면 송평리 80,35.529311,127.690297,6500,985,Y,055-962-2194,,별도 지구지정사항 없음,,,,미적용,,,,1,,,경상남도함양군청,055-960-5202,2017-11-21,5460000,경상남도 함양군,
함양중학교,지진대피소,옥외대피소,운동장,경상남도 함양군 함양읍 함양배움길 11,경상남도 함양군 함양읍 교산리 217,35.524913,127.729617,11200,1697,Y,055-963-3372,,별도 지구지정사항 없음,,,,미적용,,,,1,,,경상남도함양군청,055-960-5202,2017-11-21,5460000,경상남도 함양군,
함양여자중학교,지진대피소,옥외대피소,운동장,경상남도 함양군 함양읍 함양여중길 18-9,경상남도 함양군 함양읍 교산리 956,35.524054,127.725347,5400,818,Y,055-962-2036,,별도 지구지정사항 없음,,,,미적용,,,,1,,,경상남도함양군청,055-960-5202,2017-11-21,5460000,경상남도 함양군,
마천중학교,지진대피소,옥외대피소,운동장,경상남도 함양군 마천면 마천삼정로 108,경상남도 함양군 마천면 덕전리 88-1,35.387489,127.659251,1183,179,Y,055-962-5434,,별도 지구지정사항 없음,,,,미적용,,,,1,,,경상남도함양군청,055-960-5202,2017-11-21,5460000,경상남도 함양군,
수동중학교,지진대피소,옥외대피소,운동장,경상남도 함양군 수동면 수동내동길 19,경상남도 함양군 수동면 화산리 1010,35.524521,127.789228,7219,1094,Y,055-963-1363,,별도 지구지정사항 없음,,,,미적용,,,,1,,,경상남도함양군청,055-960-5202,2017-11-21,5460000,경상남도 함양군,
안의중학교,지진대피소,옥외대피소,운동장,경상남도 함양군 안의면 거함대로 1654,경상남도 함양군 안의면 석천리 73,35.630556,127.819445,12276,1860,Y,055-962-0571,,별도 지구지정사항 없음,,,,미적용,,,,1,,,경상남도함양군청,055-960-5202,2017-11-21,5460000,경상남도 함양군,
서상중학교,지진대피소,옥외대피소,운동장,경상남도 함양군 서상면 서상로 232-1,경상남도 함양군 서상면 도천리 1047-6,35.677241,127.688560,10510,1592,Y,055-963-5154,,별도 지구지정사항 없음,,,,미적용,,,,1,,,경상남도함양군청,055-960-5202,2017-11-21,5460000,경상남도 함양군,
함양고등학교,지진대피소,옥외대피소,운동장,경상남도 함양군 함양읍 함양로 1063,경상남도 함양군 함양읍 백연리 253,35.513815,127.721951,3576,541,Y,055-963-3201,,별도 지구지정사항 없음,,,,미적용,,,,1,,,경상남도함양군청,055-960-5202,2017-11-21,5460000,경상남도 함양군,
함양제일고등학교,지진대피소,옥외대피소,운동장,경상남도 함양군 함양읍 함양배움길 27,경상남도 함양군 함양읍 교산리 210,35.524916,127.734081,8362,1266,Y,055-963-2488,,별도 지구지정사항 없음,,,,미적용,,,,1,,,경상남도함양군청,055-960-5202,2017-11-21,5460000,경상남도 함양군,
