주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,데이터기준일자,제공기관코드,제공기관명,
264-2-000004,장태수법무사 뒤,공영,노외,,강원도 양구군 양구읍 중리 8-8,16,기타,미시행,평일,10:00,16:00,24:00,24:00,24:00,24:00,유료,60,500,10,100,6,3500,10000,현금,,도시개발과,033-480-2716,38.108366275,127.989832787,2018-08-30,4320000,강원도 양구군,
264-2-000005,향군회관 뒤,공영,노외,,강원도 양구군 양구읍 중리 18-1,15,기타,미시행,평일,10:00,16:00,24:00,24:00,24:00,24:00,유료,60,500,10,100,6,3500,10000,현금,,도시개발과,033-480-2716,38.1090993747,127.988360444,2018-08-30,4320000,강원도 양구군,
264-2-000006,신라장 옆,공영,노외,,강원도 양구군 양구읍 중리 26-7,13,기타,미시행,평일,10:00,16:00,24:00,24:00,24:00,24:00,유료,60,500,10,100,6,3500,10000,현금,,도시개발과,033-480-2716,38.1084259674,127.989163172,2018-08-30,4320000,강원도 양구군,
264-2-000007,황해장여관 뒤,공영,노외,,강원도 양구군 양구읍 중리 10-1,8,기타,미시행,평일,10:00,16:00,24:00,24:00,24:00,24:00,유료,60,500,10,100,6,3500,10000,현금,,도시개발과,033-480-2716,38.1081825622,127.989397044,2018-08-30,4320000,강원도 양구군,
264-2-000008,산림조합 앞,공영,노외,,강원도 양구군 양구읍 상리 336-1,12,기타,미시행,평일,10:00,16:00,24:00,24:00,24:00,24:00,유료,60,500,10,100,6,3500,10000,현금,,도시개발과,033-480-2716,38.1073605253,127.988592408,2018-08-30,4320000,강원도 양구군,
264-2-000009,중앙공원,공영,노외,,강원도 양구군 양구읍 상리 334-3,8,기타,미시행,평일,10:00,16:00,24:00,24:00,24:00,24:00,유료,60,500,10,100,6,3500,10000,현금,,도시개발과,033-480-2716,38.1067941457,127.988666866,2018-08-30,4320000,강원도 양구군,
264-2-000010,산림조합 옆,공영,노외,,강원도 양구군 양구읍 중리 33-6,19,기타,미시행,평일,10:00,16:00,24:00,24:00,24:00,24:00,유료,60,500,10,100,6,3500,10000,현금,,도시개발과,033-480-2716,38.1077393539,127.988109526,2018-08-30,4320000,강원도 양구군,
264-2-000011,농협군지부 옆,공영,노외,,강원도 양구군 양구읍 상리 521,30,기타,미시행,평일,10:00,16:00,24:00,24:00,24:00,24:00,유료,60,500,10,100,6,3500,10000,현금,,도시개발과,033-480-2716,38.107321736,127.98677676,2018-08-30,4320000,강원도 양구군,
264-2-000012,양자강~희망화원,공영,노상,,강원도 양구군 양구읍 상리 256-2,14,기타,미시행,평일,10:00,16:00,24:00,24:00,24:00,24:00,유료,60,500,10,100,6,3500,10000,현금,,도시개발과,033-480-2716,38.1064773986,127.98990763,2018-08-30,4320000,강원도 양구군,
264-2-000013,군민공원 앞,공영,노외,,강원도 양구군 양구읍 상리 267-2,18,기타,미시행,평일,10:00,16:00,24:00,24:00,24:00,24:00,유료,60,500,10,100,6,3500,10000,현금,,도시개발과,033-480-2716,38.1061764574,127.990127036,2018-08-30,4320000,강원도 양구군,
264-2-000014,군민공원,공영,노외,,강원도 양구군 양구읍 상리 276,11,기타,미시행,평일,10:00,16:00,24:00,24:00,24:00,24:00,유료,60,500,10,100,6,3500,10000,현금,,도시개발과,033-480-2716,38.1063307661,127.990630779,2018-08-30,4320000,강원도 양구군,
264-2-000015,대청마루 앞,공영,노외,,강원도 양구군 양구읍 상리 259-15,32,기타,미시행,평일,10:00,16:00,24:00,24:00,24:00,24:00,유료,60,500,10,100,6,3500,10000,현금,,도시개발과,033-480-2716,38.1046894473,127.989979272,2018-08-30,4320000,강원도 양구군,
264-2-000016,나래정육점 옆,공영,노외,,강원도 양구군 양구읍 상리 258-4,21,기타,미시행,평일,10:00,16:00,24:00,24:00,24:00,24:00,유료,60,500,10,100,6,3500,10000,현금,,도시개발과,033-480-2716,38.1043746601,127.990558759,2018-08-30,4320000,강원도 양구군,
264-2-000017,양구초교 앞,공영,노외,,강원도 양구군 양구읍 상리 181-28,41,기타,미시행,평일,10:00,16:00,24:00,24:00,24:00,24:00,유료,60,500,10,100,6,3500,10000,현금,,도시개발과,033-480-2716,38.1015728205,127.990356759,2018-08-30,4320000,강원도 양구군,
264-2-000018,행복나눔센터,공영,노외,,강원도 양구군 양구읍 상리 239-7,52,기타,미시행,평일,10:00,16:00,24:00,24:00,24:00,24:00,유료,60,500,10,100,6,3500,10000,현금,,도시개발과,033-480-2716,38.1033211218,127.989003129,2018-08-30,4320000,강원도 양구군,
264-2-000019,다이소 옆,공영,노외,,강원도 양구군 양구읍 상리 239-14,14,기타,미시행,평일,10:00,16:00,24:00,24:00,24:00,24:00,유료,60,500,10,100,6,3500,10000,현금,,도시개발과,033-480-2716,38.1034036038,127.98947852,2018-08-30,4320000,강원도 양구군,
264-2-000020,해피플라워 옆,공영,노외,,강원도 양구군 양구읍 상리 231-3,17,기타,미시행,평일,10:00,16:00,24:00,24:00,24:00,24:00,유료,60,500,10,100,6,3500,10000,현금,,도시개발과,033-480-2716,38.1045974348,127.988495885,2018-08-30,4320000,강원도 양구군,
264-2-000021,장원정육점 뒤,공영,노외,,강원도 양구군 양구읍 상리 207-34,28,기타,미시행,평일,10:00,16:00,24:00,24:00,24:00,24:00,유료,60,500,10,100,6,3500,10000,현금,,도시개발과,033-480-2716,38.1034373865,127.987175987,2018-08-30,4320000,강원도 양구군,
264-2-000022,콩사랑 옆,공영,노외,,강원도 양구군 양구읍 정림리 196-3,11,기타,미시행,평일,10:00,16:00,24:00,24:00,24:00,24:00,유료,60,500,10,100,6,3500,10000,현금,,도시개발과,033-480-2716,38.1031536566,127.986634046,2018-08-30,4320000,강원도 양구군,
264-2-000023,상일공원,공영,노외,,강원도 양구군 양구읍 상리 227-135,40,기타,미시행,평일,10:00,16:00,24:00,24:00,24:00,24:00,유료,60,500,10,100,6,3500,10000,현금,,도시개발과,033-480-2716,38.1053148032,127.987607135,2018-08-30,4320000,강원도 양구군,
264-2-000024,LG전자 뒤,공영,노외,,강원도 양구군 양구읍 상리 227-99,53,기타,미시행,평일,10:00,16:00,24:00,24:00,24:00,24:00,유료,60,500,10,100,6,3500,10000,현금,,도시개발과,033-480-2716,38.1053253369,127.988925259,2018-08-30,4320000,강원도 양구군,
264-2-000025,성심병원 뒤,공영,노외,,강원도 양구군 양구읍 상리 255-4,36,기타,미시행,평일,10:00,16:00,24:00,24:00,24:00,24:00,유료,60,500,10,100,6,3500,10000,현금,,도시개발과,033-480-2716,38.1048988045,127.991646667,2018-08-30,4320000,강원도 양구군,
264-2-000026,수영감자탕 앞,공영,노외,,강원도 양구군 양구읍 상리 217-2,18,기타,미시행,평일,10:00,16:00,24:00,24:00,24:00,24:00,유료,60,500,10,100,6,3500,10000,현금,,도시개발과,033-480-2716,38.1061423315,127.987759653,2018-08-30,4320000,강원도 양구군,
264-2-000027,대흥문구 뒤,공영,노외,,강원도 양구군 양구읍 상리 227-52,24,기타,미시행,평일,10:00,16:00,24:00,24:00,24:00,24:00,유료,60,500,10,100,6,3500,10000,현금,,도시개발과,033-480-2716,38.1063220225,127.988674184,2018-08-30,4320000,강원도 양구군,
264-2-000028,양구신협 옆,공영,노외,,강원도 양구군 양구읍 상리 353-5,21,기타,미시행,평일,10:00,16:00,24:00,24:00,24:00,24:00,유료,60,500,10,100,6,3500,10000,현금,,도시개발과,033-480-2716,,,2018-08-30,4320000,강원도 양구군,
264-2-000029,군지부~인도교,공영,노상,,강원도 양구군 양구읍 상리 526,27,기타,미시행,평일,10:00,16:00,24:00,24:00,24:00,24:00,유료,60,500,10,100,6,3500,10000,현금,,도시개발과,033-480-2716,38.1066828973,127.98560978,2018-08-30,4320000,강원도 양구군,
264-2-000030,열린문화쉼터,공영,노외,,강원도 양구군 양구읍 상리 269-11,42,기타,미시행,평일,10:00,16:00,24:00,24:00,24:00,24:00,유료,60,500,10,100,6,3500,10000,현금,,도시개발과,033-480-2716,38.1057025064,127.989495848,2018-08-30,4320000,강원도 양구군,
264-2-000031,노인복지센터,공영,노외,,강원도 양구군 양구읍 상리 218,36,기타,미시행,평일,10:00,16:00,24:00,24:00,24:00,24:00,유료,60,500,10,100,6,3500,10000,현금,,도시개발과,033-480-2716,38.1062975722,127.987725259,2018-08-30,4320000,강원도 양구군,
264-2-000032,한우마을,공영,노외,,강원도 양구군 양구읍 상리 549,86,기타,미시행,평일+토요일+공휴일,24:00,24:00,24:00,24:00,24:00,24:00,무료,0,0,0,0,0,0,0,,,도시개발과,033-480-2716,38.1036883614,127.985610589,2018-08-30,4320000,강원도 양구군,
264-2-000033,현대관광 뒤,공영,노외,,강원도 양구군 양구읍 상리 374,22,기타,미시행,평일+토요일+공휴일,24:00,24:00,24:00,24:00,24:00,24:00,무료,0,0,0,0,0,0,0,,,도시개발과,033-480-2716,38.1057375857,127.986180824,2018-08-30,4320000,강원도 양구군,
264-2-000034,양구초교 옆,공영,노외,,강원도 양구군 양구읍 상리 181-28,13,기타,미시행,평일+토요일+공휴일,24:00,24:00,24:00,24:00,24:00,24:00,무료,0,0,0,0,0,0,0,,,도시개발과,033-480-2716,38.1015728205,127.990356759,2018-08-30,4320000,강원도 양구군,
264-2-000035,대동농기계 부근,공영,노상,,강원도 양구군 양구읍 중리 48-2,23,기타,미시행,평일+토요일+공휴일,24:00,24:00,24:00,24:00,24:00,24:00,무료,0,0,0,0,0,0,0,,,도시개발과,033-480-2716,38.1078240655,127.987034354,2018-08-30,4320000,강원도 양구군,
264-2-000036,시장,공영,노외,,강원도 양구군 양구읍 상리 238-2,69,기타,미시행,평일+토요일+공휴일,24:00,24:00,24:00,24:00,24:00,24:00,무료,0,0,0,0,0,0,0,,,도시개발과,033-480-2716,38.103832922,127.98856311,2018-08-30,4320000,강원도 양구군,
264-2-000037,경동약국 앞,공영,노외,,강원도 양구군 양구읍 상리 206-145,64,기타,미시행,평일+토요일+공휴일,24:00,24:00,24:00,24:00,24:00,24:00,무료,0,0,0,0,0,0,0,,,도시개발과,033-480-2716,38.1038032955,127.987801125,2018-08-30,4320000,강원도 양구군,
264-2-000038,송청택지 제1주차장,공영,노외,,강원도 양구군 양구읍 상리 591-5,43,기타,미시행,평일+토요일+공휴일,24:00,24:00,24:00,24:00,24:00,24:00,무료,0,0,0,0,0,0,0,,,도시개발과,033-480-2716,38.0982338215,127.989326719,2018-08-30,4320000,강원도 양구군,
264-2-000039,송청택지 제2주차장,공영,노외,,강원도 양구군 양구읍 상리 603,43,기타,미시행,평일+토요일+공휴일,24:00,24:00,24:00,24:00,24:00,24:00,무료,0,0,0,0,0,0,0,,,도시개발과,033-480-2716,38.09673785,127.990669976,2018-08-30,4320000,강원도 양구군,
264-2-000040,종합운동장 뒤,공영,노외,,강원도 양구군 양구읍 하리 96-30,13,기타,미시행,평일+토요일+공휴일,24:00,24:00,24:00,24:00,24:00,24:00,무료,0,0,0,0,0,0,0,,,도시개발과,033-480-2716,38.1106554566,127.986292557,2018-08-30,4320000,강원도 양구군,
238-1-000002,연천읍,공영,노상,경기도 연천군 연천로 273-7번길,경기도 연천군 연천읍 34-124,200,기타,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,0,0,0,0,0,,공영무료주차장,경기도 연천군청,031-839-2293,38.1014055,127.0736367,2017-04-10,4140000,경기도 연천군,
238-2-000001,구. 학소정 주차장,공영,노외,경기도 연천군 은전로 40번길 36-23,경기도 연천군 전곡읍 은대리 산171,117,기타,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,0,0,0,0,0,,공영무료주차장,경기도 연천군청,031-839-2293,38.0248862,127.0622313,2017-04-10,4140000,경기도 연천군,
238-2-000002,전곡역 공영주차장,공영,노외,경기도 연천군 전곡역로 72번길,경기도 연천군 전곡읍 전곡리 333-608,69,기타,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,0,0,0,0,0,,공영무료주차장,경기도 연천군청,031-839-2293,38.0248862,127.0622313,2017-04-10,4140000,경기도 연천군,
238-2-000003,구. 읍민회관 주차장,공영,노외,경기도 연천군 전곡역로 72번길 12,경기도 연천군 전곡읍 전곡리 333-40,19,기타,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,0,0,0,0,0,,공영무료주차장,경기도 연천군청,031-839-2293,38.023826,127.0685102,2017-04-10,4140000,경기도 연천군,
238-2-000004,전곡문화체육센터 주차장,공영,노외,,경기도 연천군 전곡읍 전곡리 572-5,58,기타,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,0,0,0,0,0,,공영무료주차장,경기도 연천군청,031-839-2293,38.0105475,127.0550527,2017-04-10,4140000,경기도 연천군,
238-2-000005,구. 전곡읍사무소 주차장,공영,노외,,경기도 연천군 전곡읍 은대리 517-11,52,기타,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,0,0,0,0,0,,공영무료주차장,경기도 연천군청,031-839-2293,38.0317083,127.0646073,2017-04-10,4140000,경기도 연천군,
238-2-000006,전곡재래시장 주차장,공영,노외,,경기도 연천군 전곡읍 전곡리 458-6,11,기타,미시행,평일,09:00,18:00,00:00,00:00,00:00,00:00,유료,30,600,10,300,9,7000,80000,현금,"경차, 장애인 차량 등 50퍼센트 할인",경기도 연천군 시설관리공단,031-839-2905,38.0280141,127.0651485,2017-04-10,4140000,경기도 연천군,
238-1-000001,전곡읍,공영,노상,경기도 연천군 전곡읍 온골로53번길 16,경기도 연천군 전곡읍 전곡리 295-7,243,기타,미시행,평일,09:00,18:00,00:00,00:00,00:00,00:00,유료,30,600,10,300,9,7000,80000,현금,"경차, 장애인 차량 등 50퍼센트 할인",경기도 연천군 시설관리공단,031-839-2905,38.0225598,127.0648251,2017-04-10,4140000,경기도 연천군,
177-2-000015,수박등로공영주차장,공영,노외,광주광역시 남구 대남대로 308번길 32,광주광역시 남구 월산동614-4번지,20,기타,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,0,0,0,0,0,,,광주광역시 남구청,062-607-4231,35.141664,126.897177,2018-08-20,3610000,광주광역시 남구,
177-2-000014,신청사주변공영주차장,공영,노외,,광주광역시 남구 주월동 1284-7,12,기타,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,0,0,0,0,0,,,광주광역시 남구청,062-607-4231,35.132403,126.902622,2018-08-20,3610000,광주광역시 남구,
177-2-000013,백운2동공영주차장,공영,노외,광주광역시 남구 진다리로 6번나길 3-3,광주광역시 남구 백운동 621-19,8,기타,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,0,0,0,0,0,,,광주광역시 남구청,062-607-4231,35.136165,126.902482,2018-08-20,3610000,광주광역시 남구,
177-2-000012,광주 향교,공영,노외,광주광역시 남구 중앙로 95번안길 5-2,광주광역시 남구 서동 154외 2,20,기타,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,0,0,0,0,0,,,광주광역시 남구청,062-607-4231,35.145385,126.908681,2018-08-20,3610000,광주광역시 남구,
177-2-000011,광주공원앞공영주차장,공영,노외,,광주광역시 남구 구동 2-2,50,기타,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,0,0,0,0,0,,,광주광역시 남구청,062-607-4231,35.147951,126.910171,2018-08-20,3610000,광주광역시 남구,
177-2-000010,양림동주민센터,공영,노외,,광주광역시 남구 양림동 93-33,7,기타,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,0,0,0,0,0,,,광주광역시 남구청,062-607-4231,35.137032,126.915711,2018-08-20,3610000,광주광역시 남구,
177-2-000009,압촌동공영주차장,공영,노외,,광주광역시 남구 압촌동 90-1,19,기타,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,0,0,0,0,0,,,광주광역시 남구청,062-607-4231,35.093584,126.837482,2018-08-20,3610000,광주광역시 남구,
177-2-000008,효덕IC공영주차장,공영,노외,광주광역시 남구 서문대로 551,광주광역시 남구 송하동 29-2,109,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,30,300,15,150,24,3900,77000,현금,,광주광역시 남구청,062-607-4231,35.110873,126.892836,2018-08-20,3610000,광주광역시 남구,
177-2-000007,유안근린공원공영주차장,공영,노외,광주광역시 남구 봉선로 195,광주광역시 남구 봉선동 134,101,기타,미시행,평일+토요일+공휴일,08:00,22:00,08:00,22:00,08:00,22:00,무료,0,0,0,0,0,0,0,,,광주광역시 남구청,062-607-4231,35.122998,126.916561,2018-08-20,3610000,광주광역시 남구,
177-2-000006,주월동공영주차장,공영,노외,,광주광역시 남구 주월동 974-145외1,59,기타,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,0,0,0,0,0,,,광주광역시 남구청,062-607-4231,35.135132,126.894264,2018-08-20,3610000,광주광역시 남구,
177-2-000005,양림동공영주차장,공영,노외,,광주광역시 남구 양림동 149-1외3,18,기타,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,0,0,0,0,0,,,광주광역시 남구청,062-607-4231,35.140965,126.914984,2018-08-20,3610000,광주광역시 남구,
177-2-000004,통샘공영주차장,공영,노외,,광주광역시 남구 서동 147-23외3,26,기타,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,0,0,0,0,0,,,광주광역시 남구청,062-607-4231,35.130556,126.925154,2018-08-20,3610000,광주광역시 남구,
177-2-000003,방림2동공영주차장,공영,노외,,광주광역시 남구 방림동 2-53외2,17,기타,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,0,0,0,0,0,,,광주광역시 남구청,062-607-4231,35.130556,126.925154,2018-08-20,3610000,광주광역시 남구,
